document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-010 Software Dev Plan Rev 1.61.txt	0.03929863
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED097_S-9354 Edge Messaging Protocol Specification.2010_07_28.v1.0.txt	0.03868454
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED030_PTC implementation plan - BRC.txt	0.03788834
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED030_PTC implementation plan - BRC1.txt	0.03788834
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED097_S-9354 Edege Messaging Protocol Specification.2010_07.draft 2.3.txt	0.03773929
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED097_S-9354 EMP Messaging Protocol Specification.2010_07.v2.3.txt	0.03773929
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDVVV_Safety Critical COTS Study.txt	0.03676663
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED242_S-9153 Remote Control of Locos at 220 MHz.2012-08-01.txt	0.03675557
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED093_S-9501 PTC Data Model Definition Including Logical and Physical.SupportingDatabaseModels.txt	0.03673222
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED149_S-9501C PTC Track Database Field Survey and Validation Best Practices.2012.05.07.v5 draft.txt	0.03651057
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED047_PTC implementation plan - Northern Indiana.txt	0.03639993
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED047_PTC implementation plan - Northern Indiana1.txt	0.03639993
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDPPP_Relevant Documents.txt	0.0349449
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX _ BNSF ETMS ConOps.txt	0.03468363
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_S-9055 PTC ITC Communications Segment Requirements Level 1 v1.0 2013.05.06.txt	0.0338135
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED032_PTC implementation plan - CN.txt	0.0335626
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED032_PTC implementation plan - CN1.txt	0.0335626
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED261_ITCSM 1.1.2.1 Agent FileIO Interface API.txt	0.03353512
